PMID,Title,Year,NLP_1,NLP_2,NLP_3,NLP_4,NLP_5,NLP_6,NLP_7,NLP_8,NLP_9,NLP_10,NLP_11,NLP_12,NLP_13,NLP_14,NLP_15,NLP_16,NLP_17,NLP_18,NLP_19,NLP_20,NLP_21,NLP_22,NLP_23,NLP_24,NLP_25,NLP_26,NLP_27,NLP_28,NLP_29,NLP_30,NLP_31,NLP_32,NLP_33,NLP_34,NLP_35,NLP_36,NLP_37,NLP_38,NLP_39,NLP_40,NLP_41,NLP_42,NLP_43,NLP_44,NLP_45,NLP_46,NLP_47,NLP_48,NLP_49,NLP_50,Abstract_Cluster,Paper_Degree,Paper_WeightedDegree,Paper_PageRank,Paper_Betweenness,Paper_Clustering,NLP_Community,N_Authors,N_IFIBIO_Authors,Fraction_IFIBIO,Mean_Author_Publications,Max_Author_Publications,Mean_Author_Degree,Max_Author_Degree,Mean_Author_WeightedDegree,Max_Author_WeightedDegree,N_Affiliations,N_MeSH,N_Keywords,Abstract_Words,Years_From_First,Social_Cluster,N_Social_Clusters,UMAP1,UMAP2,Integrated_Cluster
36549423,Behavior of the renal kallikrein in spontaneously hypertensive rats: Influence of sexual hormones and aldosterone-sensitive distal nephron ion channels.,2023,0.24086582093964368,-0.02240756315245571,0.042027967604396206,-0.032385640492636064,0.06929022126162658,-0.10777351798018169,0.07701912777843227,0.4176591819208014,0.0016256351053757301,0.05595100303994075,-0.06834480767177578,0.06088370792212018,0.13872133334467626,-0.05987025952923643,-0.08309315450237388,-0.03848889270181514,0.02437503509710042,0.013296896438595348,0.021677021334203052,-0.022422325874640894,0.028104026456110646,0.00960287441838832,0.01984031567697646,0.013407021165383323,0.041277161243121,-0.08638423556472193,0.009571185457612829,0.041030670056667176,0.02444034446788828,-0.04686165487680006,0.015920830857394208,0.10637014876243829,0.0779948490038599,0.0007156873513127739,-0.03520913029126091,0.12955462670376883,0.012000177227667457,-0.04048806795334484,-0.004065999071637902,-0.07357524244093488,-0.05067891649603222,-0.07834990756487505,-0.052723336670229076,0.019450420445010407,-0.054878438442493745,0.018985520370318934,-0.042757318448491635,0.06556542043059038,-0.011928901150553768,0.037938260499445195,8,4.0,1.2491267799543078,0.0027813775908402437,0.0,0.3167737881005876,3.0,10,1,0.1,3.4,8,13.6,20,24.0,48,4,14,5,147,9,5,1,7.962793,5.9807277,1
36464947,Multicentre observational study on multisystem inflammatory syndrome related to COVID-19 in Argentina.,2023,0.2167995193978165,-0.036359880973640096,-0.07865040398672977,-0.1611261397851441,0.18248575711725015,0.016805465443156503,-0.0034495218060469433,-0.035999200998015214,0.010877929646002371,0.07336308000084985,0.001225193450616965,-0.04499399155277689,-0.03022801320360044,0.13878975486600542,0.0012650562707657697,0.12967943738634113,-0.15056565968306723,-0.03026431000898938,-0.0665795472744168,0.0354950015266835,0.005376381332526284,-0.0830684364357333,-0.026108402382423523,0.10367278762094456,-0.1506484564151413,-0.1230854948801728,0.07753200830437922,-0.0687504689195966,-0.008451960996370255,-0.0627189908889531,-0.05916197353669296,-0.003061380625231184,-0.01181277657631754,0.11619911333283635,0.05783672859093699,-0.030959790729597748,0.04089485419869933,0.06715665788978409,-0.0074994270215465435,0.027880926644501623,0.11735874892221392,0.04615730344250928,0.12554224614335657,0.028997853390220565,-0.04690340196590237,0.00818038061709048,-0.04132392695894811,-0.03755744341872558,0.019928062910381593,0.022539003437990725,4,,,,,,,31,2,0.06451612903225806,2.064516129032258,27,33.41935483870968,110,35.74193548387097,175,21,11,5,150,9,16,2,7.3735275,2.3692718,0
36426715,Dorsal striatum coding for the timely execution of action sequences.,2022,0.15557004633792237,0.12320618259574806,-0.039358580561278916,-0.07255253161066448,-0.023022416986971946,-0.053274473651267765,0.02530755592102729,0.10973893818470763,0.030257971273935303,0.08793538250897483,0.03930421070385454,-0.01720454997157224,-0.09824240804677647,-0.03087794581946815,-0.039901037923808495,0.2132159964382296,0.04203044815120515,-0.08368054344743486,0.007674195844774181,-0.12362895340807452,0.17727822839160798,0.0548445912197628,0.08722471185337129,-0.05316177861404532,0.06997860020015166,-0.03529309231951376,-0.0013722796844804447,0.22546529900705634,-0.013981939575386935,-0.06254716216065563,-0.07368546612306551,0.032820901767714405,-0.09212126543900973,0.014671572278154462,-0.14837989672190993,0.24923066674902147,-0.14113021839050172,-0.027079655325041432,-0.0878537738918038,0.030352749988173507,-0.12710855193075576,0.02791384639324658,-0.07776108940716506,-0.0030795978160201203,-0.01635591381680272,-0.02265762765791891,0.010145226856129862,0.12249485444406079,0.25229114662347607,0.019899943436248138,4,2.0,0.6239253367272715,0.0026851109136978974,0.0038772821381517033,0.0,17.0,5,5,1.0,9.2,27,41.2,110,57.2,175,3,8,8,90,8,17,4,5.968644,2.2293139,0
36241384,Preserved Motility after Neonatal Dopaminergic Lesion Relates to Hyperexcitability of Direct Pathway Medium Spiny Neurons.,2022,0.26756737836323785,0.16786454079163174,-0.02711372141612586,-0.2509951966979824,-0.1417632339287406,-0.053489510685618746,-0.05720304497754714,0.05359406457765252,0.011696900562885823,-0.0031321990522863454,-0.0014338529488969898,-0.02344338207550976,-0.2149760480236539,-0.07611097586249375,-0.06830829555832447,-0.08135003028680066,0.09879324592709798,0.08371609370660592,-0.07010003817655351,-0.03014840032747642,0.02330714195569686,0.04414184270293879,-0.033444924996995355,-0.18923544606089962,-0.09196942567497357,0.0422244890470479,-0.046107210970687956,0.09891986980017883,-0.06375822286801529,0.017350101764538033,-0.1555083808637344,-0.0012887967842716897,-0.015143722692302757,0.11155751098542786,0.03699759666413142,-0.011748116310181533,0.1362161292593989,0.02261984672174062,-0.10070760206549474,-0.03329624788294561,-0.0016466126875606063,0.024561027502424216,0.03321064940132794,-0.13941372730147095,-0.06603904009994666,0.05214213251716239,0.08802240695627388,-0.00790212607511968,0.03021744242014025,-0.016632298814987716,2,3.0,0.9539558550747347,0.003652149169598595,0.0031996988518727646,0.20134568947895484,2.0,7,7,1.0,10.142857142857142,27,36.0,110,57.714285714285715,175,2,9,6,241,8,1,1,7.1758485,1.3232367,0
36227397,Cognitive Deficits Found in a Pro-inflammatory State are Independent of ERK1/2 Signaling in the Murine Brain Hippocampus Treated with Shiga Toxin 2 from Enterohemorrhagic Escherichia coli.,2023,0.27065013382646097,-0.05888287270951877,-0.24753900097932074,0.03406142849342265,-0.0535334220383589,0.0439787200044701,-0.021083513441514594,-0.11605671823844528,0.0617531125378048,0.08705364984863626,-0.09151614747820579,-0.044156507845500126,0.05022543905719039,-0.023028097292113005,-0.13500812511981994,-0.10088688797848096,-0.2058814130667414,-0.25442585976038945,-0.24425744545218186,0.2965030781516767,-0.013687586374923478,-0.05052281832579581,0.11761217197348262,-0.06839962509392634,-0.021969165233545692,-0.08509800386266939,-0.07672776776921243,-0.05079716629856979,0.02685316484184149,0.10137657704856737,0.03717670255911587,-0.05089960043832524,0.03614918456005194,0.015561375757424601,0.05742913786164566,0.16885492640177566,-0.03503783440298539,-0.058841827590161856,0.1058948969270987,0.010049506783410423,-0.02587822996949984,0.08597766495651016,0.07918282600957932,-0.04711848532589541,0.05214131473365034,0.03321726673020532,-0.00243752817253371,-0.05907569320765386,-0.03809751644739647,0.11609515656374533,6,6.0,2.0882177774384947,0.004096252144437106,0.013928100884622622,0.09734565674731206,19.0,11,5,0.45454545454545453,4.363636363636363,10,18.272727272727273,38,28.636363636363637,61,10,15,7,116,9,6,2,5.5424485,4.674386,1
36117714,"Editorial: Vascular dysfunction beyond pathological pregnancies. An international effort addressed to fill the gaps in Latin America, Volume II.",2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,,,,,,,5,1,0.2,14.6,45,58.4,137,103.2,267,8,0,5,0,8,0,1,5.0505857,2.0850375,0
36004327,Intestinal mucus-derived metabolites modulate virulence of a clade 8 enterohemorrhagic Escherichia coli O157:H7.,2022,0.23912171002027136,-0.09873079254760399,-0.11545316784776817,0.01302559694695181,-0.040625535592892816,0.08025316811287563,-0.010025085241396387,-0.08765811287688646,0.05795690791212125,0.055551600942817136,-0.044895864933357454,-0.03550432063257848,0.04026516362377568,0.008303077876542898,-0.11093157579527,-0.005426895547849836,-0.06965747018305116,-0.03664683879746312,-0.10785604477228854,0.08879716611602266,-0.06776394948173321,-0.26731820023697916,0.01700975493413693,-0.13069702495429128,-0.003798257038002343,-0.21402858099205313,-0.16772712841582468,0.05170435211241021,0.1472042541127586,0.09553461055642759,-0.05707427143831101,-0.009499578468871936,0.07126488437093893,0.019541712560729948,-0.052314301313970815,-0.032821053335544255,-0.09284234868417104,0.0676934474259911,0.08735428756039879,-0.14494031331795487,-0.020969617819844653,-0.06557260000855407,0.028842745906772084,0.08158998449740508,-0.04214307762717438,0.13377080183300147,-0.031417250874250006,-0.0054880194961863405,0.02083196732392471,-0.05218104014396875,6,4.0,1.300863623578714,0.00242224858514167,0.00018821757952192734,0.15681586471743345,18.0,5,5,1.0,14.8,32,63.6,126,114.0,241,1,15,5,122,8,2,1,4.19481,4.539577,0
35982602,Text Mining of Biomedical Articles Using the Konstanz Information Miner (KNIME) Platform: Hemolytic Uremic Syndrome as a Case Study.,2022,0.14385094408212595,-0.02566561362109631,-0.12560583150460541,-0.005526463556446858,0.03586229779495145,0.04322773728247874,0.012341830931273114,-0.052797960376854115,0.0014992988144575628,0.12948520073919662,-0.0013503085022394399,-0.0498492227002644,0.10411782323517119,0.1622519227871376,0.03901525058224277,0.26277294101306636,-0.12313979644352896,0.021967365082510387,-0.11599894685195149,0.035456561656466504,0.09039372395453288,0.05358144755932938,-0.13579654834583538,-0.2026756395081224,0.12020727453361242,0.13612990080601434,-0.20527262580284408,-0.21582782281086474,-0.08917820967118537,-0.11269550594485156,0.04544620087984204,0.24937767358099913,0.08130126983988019,-0.05462913670062349,0.03206815614370753,-0.13144501310379467,0.09728471105803269,-0.07289485909488004,-0.007529998633626958,0.19042122836075054,-0.15422471008595037,-0.05580177145700373,0.04381472898376967,-0.042946388538142116,-0.03153022029456878,-0.058076396441839706,0.08258507481343558,-0.035690026365775056,0.09399172139273476,0.011072876185105598,4,2.0,0.8738311461710597,0.006279854985470294,3.764351590438547e-05,0.0,5.0,3,3,1.0,4.666666666666667,6,15.666666666666666,27,20.333333333333332,35,1,0,5,159,8,27,2,7.140675,2.9568443,1
35957815,Detection of Shiga Toxin-Producing Escherichia coli (STEC) in the Endocervix of Asymptomatic Pregnant Women. Can STEC Be a Risk Factor for Adverse Pregnancy Outcomes?,2022,0.30707040074707276,-0.2684163878754352,-0.21151724374091604,0.08718461498384054,-0.043030866885703,0.1932876671105335,-0.007206570259498922,-0.034386068694488604,0.035567412277761355,0.03495309481084106,-0.09863462187149016,-0.11256724354938033,-0.04736497881455143,-0.08428848046796,0.019931590064735744,0.008061295884547971,0.18240850018532007,0.15759486501310074,0.14511606483208958,-0.10657410264082934,0.021978043521830533,-0.09259704597989418,0.04432925896873003,0.008444396406021749,0.011591223635562736,-0.029263386251331337,0.13700687508441375,0.019883564674980286,0.07726514588631697,0.0050434894837284965,0.028398157102656058,0.02334960085816372,-0.02030180470142113,-0.025410097129150645,0.04054868770774968,0.023875447861040643,0.053072878985208294,-0.012950929166707766,-0.031986533448099354,-0.001071198781841033,0.007344766686336051,-0.022362318592875147,0.027952267778600957,0.06441807351560973,0.10624137958368145,-0.0702487776984531,0.031908459610221596,-0.1197868803339347,0.10024709304624825,-0.032431251546883685,6,10.0,3.2026614413581664,0.004836296657516356,7.528703180877094e-05,0.22970966608345636,18.0,10,5,0.5,9.8,32,44.6,126,76.6,241,3,17,5,141,8,2,2,4.008665,4.880052,0
35904906,[Obtaining new information on hemolytic uremic syndrome by text mining].,2022,0.21009118190468062,-0.10226841028524666,-0.19039788117818376,0.03373561177618428,0.023196077903132196,0.048973461388075706,0.007880871398923737,-0.01662506199512718,-0.005109565569478516,0.12412058105458969,0.03734699438435402,-0.0021776912661462785,0.12075245623385096,0.17326093443066823,0.05427501320537921,0.20112453570835284,-0.09237580231098806,0.06006788446127975,-0.10909696894689568,0.028108307075252047,0.0745093023406938,0.08854986700172847,-0.08374031853603904,-0.21327227870946278,0.10162315673139367,0.12162848954875087,-0.24505085727001624,-0.2356321978650305,-0.12593312016082933,-0.11682811487445575,0.08010169139496742,0.24127070968080108,0.10990411778956015,-0.0660255664323835,-0.004701616871155903,-0.09854640290209044,0.07133944852425098,-0.08777897863718422,0.005028415732448469,0.15108098295826977,-0.14540880910290055,0.020468071210218087,0.0005169298775711054,-0.08383544595116112,-0.008176673206737081,-0.044374596240365105,0.044610971911118714,-0.0017231900492257288,0.015354889525309928,0.003258752764271754,4,1.0,0.5629582357640046,0.004098446352589349,0.0,0.0,5.0,4,4,1.0,13.0,32,42.75,126,82.25,241,4,6,5,108,8,27,3,6.7452736,2.71462,0
35853718,Dopamine Modulates Adaptive Forgetting in Medial Prefrontal Cortex.,2022,0.1355789659057261,0.1694239963556206,-0.060457708784887036,0.07950248062970117,0.007501913145241763,-0.02607233494718695,-0.015892618672398346,0.08683351010615471,0.0265000662012195,-0.06818522898250738,-0.1013375114756318,0.04510544724824011,-0.08423993195663743,-0.05034039399614009,-0.04238497827389846,-0.013121607135541306,-0.015127723816257842,0.08217015799427653,-0.061693982746691745,0.021898322942519307,-0.02692641345433726,0.025153149246354894,0.005271690846025439,-0.001199866862632742,0.038608980447562044,0.0006722945582120088,-0.03155215841508177,0.007907734326965763,0.07288375750198979,-0.0037122412403012618,-0.030150615138512478,0.011156902869408238,-0.050139574387243924,0.07754537533678418,0.037297569562047786,-0.01878309526193025,0.04151868837041567,-0.003723684720502335,-0.12318413310974899,0.05199157800550214,-0.031003239178949968,0.039427890986791135,-0.0725730756357026,-0.06501117834388406,0.022179258654502102,0.14518973032499927,-0.10709643847345295,0.030890598031729197,-0.03872461524900626,0.12086226574571653,1,,,,,,,8,4,0.5,4.875,9,15.375,28,28.5,50,5,9,5,181,8,17,1,7.7578554,4.0322413,1
35835234,Cytokines expression from altered motor thalamus and behavior deficits following sublethal administration of Shiga toxin 2a involve the induction of the globotriaosylceramide receptor.,2022,0.35610626832710085,-0.07363049638282486,-0.19904583701140469,-0.08309241430380002,-0.08129170344177736,0.09474334907482487,0.023408084611479602,-0.07259418670669571,-0.061055405196096285,-0.009527416566197905,-0.005875189875972719,-0.018117716467423356,-0.0346182469974202,-0.11147636614911761,-0.17325751529460579,-0.08520823448015062,-0.22412441269308084,-0.27417395794408406,-0.17566368119995776,0.2067533590461263,-0.025556758550322738,-0.08312943475759449,0.029209045250592418,0.07653169120891627,-0.08776382960041999,-0.07868750975206318,-0.015650335141402263,-0.018835654368813914,-0.07504332064465599,0.014996999527809802,0.07062311816575935,-0.12496600948739094,-0.0037735048770176664,0.03655597704293962,0.10476207284101441,0.09421176853122815,0.058201591826013206,-0.085180700033866,0.018356526102023273,-0.06946414702942971,-0.001493589661896525,0.0032389864069073213,0.027250258246929292,0.012742466271084687,0.020058390941914937,-0.11243463589091078,-0.02733936690853404,0.0444293055463371,-0.06837559143285804,-0.013064511467435445,5,5.0,1.806519455226614,0.00405703486704977,0.00971202710333145,0.14365199286129815,19.0,9,4,0.4444444444444444,4.444444444444445,10,17.11111111111111,38,30.11111111111111,61,6,10,6,132,8,6,1,5.7229486,4.6377,1
35777525,Evaluation of drug seeking behavior on nicotine conditioned place preference in zebrafish.,2022,0.16350853365630538,0.13479767894932976,-0.03526713452871281,0.008817695283158091,0.026359960064061102,-0.008290123808861155,0.6891240409703443,-0.157449655080709,0.04136771739779846,0.038510368950717654,0.04843716724125926,0.017399433614928808,0.011620203174046299,0.0031657104941641666,0.06088122458355199,-0.01570095643283577,0.0934776448139998,-0.010669126880704732,0.010227118353941255,0.06336120338514721,0.028531585398650444,0.0389603514863842,-0.0200053494908735,-0.018433384345828356,-0.020810272645611756,-0.05720006807836053,0.009417276660435597,0.01251508261370029,0.024594707565070793,-0.02526228666826092,0.021899730353109822,6.629921495180996e-05,-0.011355845533227021,0.009607715433360834,0.02887746191142186,0.013023628933861274,0.02089871403087429,0.04116833793167016,-0.004498116453772759,-0.03349318676923443,0.005915684992430369,0.051299765049448096,0.012979693908180805,-0.05586175763311594,-0.017704297966616735,0.05224857688682607,0.0023651333351432475,-0.0017852766747614942,0.0031231185809367976,0.01335522466521883,7,7.0,3.3083848168503778,0.005135299511436323,0.0,0.43822417319922524,4.0,4,4,1.0,8.75,13,13.75,27,28.5,47,3,6,6,161,8,26,1,8.208303,7.399897,1
35752429,Oxytocin-Cholinergic Central Interaction: Implications for Non-Social Memory Formation.,2022,0.255674604872709,0.27250385515943487,-0.09960977524925636,0.08882951762522813,-0.027566161379877302,-0.05958888853794639,-0.04030160948211829,-0.0025898489086869157,0.17815281739213118,-0.020635067377553246,0.010310455989739297,-0.053713667236560916,0.12869157004877615,-0.030186539065965738,0.08505892531742372,0.0034821086571049605,-0.12495015246245293,-0.10714230681133782,0.1478608642247095,0.09615256073371391,0.14585348497916292,0.07727250854695604,0.02861313565733313,0.0015655469759958715,0.1345824577074255,0.08179138524855498,0.07709322269289749,0.005377177958148082,0.016159763655315077,-0.0029069801648026086,0.0036089250969177466,0.026988096486098415,0.020073362999854884,-0.07937173783081855,0.17230275639901116,0.05702951438615428,0.06339609405144231,0.005688666190121017,-0.024471835727971243,-0.005622500964882397,0.06083957931278434,-0.06446344931700905,-0.10697381582614235,-0.07779875468568344,0.01582656803936424,0.0877326208689524,-0.005758408627597605,-0.06364086094070405,0.09072654343227506,-0.17986392265163195,1,3.0,0.9589939580402014,0.0026922895923461323,0.0,0.21100337159789143,6.0,5,1,0.2,5.8,9,9.2,19,22.2,38,3,6,5,143,8,6,1,8.513082,3.79847,1
35705598,Vectorcardiography-derived index allows a robust quantification of ventricular electrical synchrony.,2022,0.07423926488143513,0.010273092078504317,-0.010441787929443204,-0.057050375501879864,0.08801263833108987,-0.024452197936884086,-0.013741372555082518,-0.01992544883602999,-0.010527664482045833,0.05003970570050839,-0.002475301273768702,-0.022951844168413057,0.02109211039995587,0.03843440462898483,-0.00830249302487112,0.08882861594210054,-0.07251242589755921,0.006109369298456916,-0.025389484090324186,-0.029807242432549588,0.017979130198301888,-0.0028840918054520823,-0.06632418039476318,0.03152696728736671,-0.02671182580911815,-0.0035998157552432977,0.0603157988584206,-0.01126501641700348,0.034666171723476254,-0.03300949656128207,-0.06032798236466738,0.012446160045985302,0.07045268867275453,0.02427456476094864,-0.03911275422117475,0.044821233261029436,-0.011516753486956927,-0.01291973796334821,-0.05580599882473131,0.0255708431941953,0.11806959195892798,0.068241440069584,0.004597819828846758,0.007596306025770424,-0.05658027993673786,0.024045623597138695,-0.07713362882673977,-0.15143118222134044,0.09258225208027093,0.09196467927047668,4,,,,,,,8,2,0.25,2.5,7,12.5,29,16.5,47,6,8,0,122,8,3,1,7.691644,2.9442785,1
35597334,Serotonin Type 2a Receptor in the Prefrontal Cortex Controls Perirhinal Cortex Excitability During Object Recognition Memory Recall.,2022,0.20426249368611862,0.3031798846074485,-0.08111738631766578,0.22465004382976572,0.08802021885690764,-0.03839266560872554,-0.015676349494401887,0.06293158095700244,0.04010332369827147,-0.1867495261421775,-0.2694448657071529,0.11261035805569629,-0.06032677860767779,-0.10815453657345662,-0.06866446841266025,0.16710256593459646,0.007610988572834894,0.15614547527582512,-0.22091943898014701,-0.061204722179469734,-0.12450913447485698,0.07179418016396066,0.06117552091529228,-0.026326891807305963,0.05099790908165977,-0.06008115289142528,0.04827508705956425,-0.07527713660870866,-0.0692372966911258,-0.006068590077449577,0.13130783657931627,-0.0017511111794294484,0.000715985053420715,0.0680355269020317,-0.04062042730059065,0.0062098042256518516,0.012268788667774744,0.047737155312819524,0.08674799960486335,-0.05899393382792406,-0.00926466942713633,0.0367458271853235,-0.07544648315890994,0.14623871385610934,0.09588905362938008,-0.12144992296856871,0.07029403573159154,0.1163336035027369,0.032354725928459276,-0.0682151958043944,1,5.0,2.2677682730902884,0.0044955757889103,0.0,0.3477335331557677,6.0,9,6,0.6666666666666666,5.888888888888889,9,21.88888888888889,48,35.111111111111114,54,3,7,5,136,8,17,2,9.62419,4.855185,1
35561217,Hippocampal-medial prefrontal cortex network dynamics predict performance during retrieval in a context-guided object memory task.,2022,0.2060005042809296,0.24319674908178313,-0.06783787437491803,0.14400832586472292,0.04613784058547875,-0.05492179382512979,0.05958921724418162,0.0399918483238943,-0.007752490328492942,-0.08736646159990323,-0.22766982930362148,0.05850885940413299,-0.11845060078274212,-0.06773867688668216,-0.10654593217132202,0.3024663434431541,0.07569833737348211,0.13712968308168766,-0.36059261966894585,-0.14620649805299227,-0.11633316159248067,0.059351442939245644,0.07156545803250333,0.05140088186506828,0.16780668317329228,-0.07531584769191908,0.02938491245805431,-0.07491816041527288,-0.07057182457332487,0.01012779300432112,0.15490497159513983,-0.0026403271623026353,-0.00290902118375469,-0.02793831805114366,0.06471008236849389,0.011545779577924882,-0.07582503936568726,0.04096348568167162,0.10018331453390132,-0.10206106864542316,0.08634321417627339,0.022340734716590815,-0.03224716809281773,0.04040683793493369,0.051925436336351424,0.01749170321284498,0.019247251367554334,0.026198623364819207,-0.048940848156956415,-0.053605677986019375,1,6.0,2.2021791835683597,0.004341368605645685,0.005947675512892904,0.23105335642825484,6.0,3,3,1.0,8.0,9,32.0,48,49.0,54,2,5,5,124,8,17,2,9.549906,4.9973283,1
35535012,D1/D5 Inverse Agonists Restore Striatal Cholinergic Interneuron Physiology in Dyskinetic Mice.,2022,0.2085731382851231,0.14682665990997243,-0.03259379583194226,-0.25120626835424625,-0.18146404819960008,-0.10929024801015583,-0.08012018496144785,0.0381402387157917,0.36536752710948806,-0.05704335235370584,0.16546688139487017,-0.05174285067784874,0.13420659976627292,-0.1472696388695533,0.08771362586818912,0.057568944668153835,-0.008795133145750306,-0.025184123058333622,0.03352481624060183,-0.016128949340829733,-0.08016546570206046,-0.02043242990997423,0.009732181180973654,0.07717218728373373,0.00920014630655995,-0.036974235753520955,-0.025455070705585177,-0.09074592508631978,0.06760506913496626,0.0025654898725707477,0.08070191798806514,-0.013129912462030085,-0.023221809665455315,-0.03800204654853218,-0.07591154178219894,-0.12055180716812555,-0.030123831776256396,0.08995265683466797,0.14976351987892464,-0.01317357363783515,-0.019357065580014644,0.1825299433240098,0.12169820412939002,0.08348295174121857,-0.034277969020239635,0.0555849029008563,-0.05128191937082851,-0.06876399888429488,-0.0162268065475994,0.12954163001865304,2,5.0,2.0643720326296293,0.005341065696140757,0.02367777150385846,0.24031937300075032,2.0,5,5,1.0,12.4,27,42.8,110,73.8,175,1,11,3,146,8,1,1,6.1650987,1.1767851,0
35431989,"Severe Acute Respiratory Syndrome Coronavirus 2 Infection in Pregnancy. A Non-systematic Review of Clinical Presentation, Potential Effects of Physiological Adaptations in Pregnancy, and Placental Vascular Alterations.",2022,0.22761286612651077,-0.037532762401004297,-0.025281504595640505,-0.05371952282506753,0.045230593947620294,0.2744428592978474,-0.02007816722966849,0.07759032947765664,0.11107641269810797,0.12947653924135574,-0.0016649515298508702,-0.1506014257948139,-0.13928374003453245,0.07051054082200739,0.1968582013792597,-0.01772624145534534,0.031725929536895216,0.12519389111376583,-0.0033025575490976114,0.023743615561859686,-0.09279184129857655,0.0037249927958627575,-0.08706813925637925,0.09698921678885078,-0.062267232758312724,-0.047427410553304176,-0.09682731876575787,-0.10309346566975906,0.027173955341396043,0.04358534990762416,0.02861952325454786,-0.10407777646717588,-0.1417276895190762,-0.0076237596780454825,0.10205944043417312,0.13234914690779717,0.06205365749177139,0.030316230582628362,0.09038369263421955,0.03753843350289551,-0.05044612761761517,-0.1614050365261463,0.06778237495341999,0.03081573595737141,0.020773705791597975,0.0694408654702963,-0.10679651785465913,0.025906866025246035,-0.03923406115770836,-0.03270883458265006,3,1.0,0.4037692153944955,0.0019710972102286273,0.0,0.0,11.0,8,1,0.125,9.375,45,38.625,137,65.875,267,10,0,5,86,8,0,1,5.3664446,2.3168163,0
35368282,Visuomotor Adaptation Modulates the Clustering of Sleep Spindles Into Trains.,2022,0.11765760193481528,0.20317376170650225,-0.07351656130507239,0.18862799917644843,0.07548490080062636,0.013877654020858976,-0.03823839524947637,0.004250064335121587,-0.02042250468672476,0.12733328913135625,0.2063434353166367,-0.06480593857465751,-0.06241094246602066,0.030198636788812704,-0.07927925944615903,-0.1542791492288594,0.007200525546292501,0.053454727942706476,0.04918047349738153,-0.041249707960403906,0.10463277322986693,-0.005582319537875391,-0.05750734751204097,-0.019348996196077002,0.13962128012744793,-0.15202414775034848,-0.021104535814535804,0.014491823006766602,0.057304370895836156,-0.11020494653229072,-0.03596689518556571,-0.1742445968600943,0.004815090589906996,0.32785361526598095,0.15909813770766282,-0.08674308403875293,-0.22806760689095554,-0.1788835024493187,0.11642859456019335,0.24211178630874763,-0.00330820515352545,-0.06892414253936374,0.05454579963147644,0.10940493468183571,-0.05464171005008017,-0.009561621988305017,-0.030055823576572143,0.002480476282624388,0.04956191709582385,0.13008980153440175,1,2.0,0.9971058880437184,0.0029834716339325763,0.0,0.43522590226844327,6.0,4,3,0.75,6.5,15,16.0,37,31.75,77,2,0,5,104,8,10,1,9.35048,3.3655531,1
35225229,Competition between parallel sensorimotor learning systems.,2022,0.09139539600513716,0.0904934133182672,-0.03251694567814693,0.061209784790018304,0.0156456929118652,0.001974137663066729,-0.013479481943352804,-0.009892081070605139,-0.01221253857323731,0.15698871992394717,0.14815304774872481,-0.07154316978729201,-0.03426215403336605,0.11017465417174023,-0.05734349724276867,-0.07466733493371107,-0.012935225559561125,0.008625838695476321,0.03947228180326215,-0.02551159102809347,0.045820933692226326,0.04084979148908609,-0.048438719675789034,-0.04682051961371456,0.10054404941817273,-0.028694891701743705,-0.003027539827533581,-0.0809241157137469,-0.05028753378835314,0.003804066529663747,0.07476360184759967,0.008026402155651938,0.029358383233629107,-0.05625605812970768,0.11376186075115363,0.017558171027826718,-0.05375207556487943,0.10236533655847073,0.02730977637655817,-0.03074229773117209,-0.006912029898600102,0.08045526180763485,-0.08206750370619306,-0.07188823655608946,0.12183682433901272,-0.006999524676148054,-0.06185873063200433,0.0015985436559183717,-0.04170032825578876,-0.07144243519790826,4,1.0,0.28554355140916976,0.0013245275341995746,0.0,0.0,17.0,10,2,0.2,3.0,15,13.7,37,19.6,77,8,3,7,109,8,10,1,8.5021305,3.6900203,1
