PMID,Section,EntityType,Mention,NormalizedName,NormalizedID,Database,Valid,GeneID,Symbol,Description,TaxID,Organism,CommonName
42347511,abstract,Gene,Stx1,STX1A,6804,ncbi_gene,True,6804,STX1A,syntaxin 1A,,Homo sapiens,human
42347511,abstract,Gene,Stx1,STX1A,6804,ncbi_gene,True,6804,STX1A,syntaxin 1A,,Homo sapiens,human
42347511,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
42347511,abstract,Gene,Stx1,STX1A,6804,ncbi_gene,True,6804,STX1A,syntaxin 1A,,Homo sapiens,human
42347511,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
42347511,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
42347511,abstract,Gene,Stx1,STX1A,6804,ncbi_gene,True,6804,STX1A,syntaxin 1A,,Homo sapiens,human
42347511,abstract,Gene,Stx1,STX1A,6804,ncbi_gene,True,6804,STX1A,syntaxin 1A,,Homo sapiens,human
42404802,title,Gene,Aquaporin-4,Aqp4,11829,ncbi_gene,True,11829,Aqp4,aquaporin 4,,Mus musculus,house mouse
42404802,abstract,Gene,TDP-43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse
42404802,abstract,Gene,TDP-43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse
42404802,abstract,Gene,TDP-43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse
42404802,abstract,Gene,Aquaporin-4,Aqp4,11829,ncbi_gene,True,11829,Aqp4,aquaporin 4,,Mus musculus,house mouse
42404802,abstract,Gene,AQP4,Aqp4,11829,ncbi_gene,True,11829,Aqp4,aquaporin 4,,Mus musculus,house mouse
42404802,abstract,Gene,AQP4,Aqp4,11829,ncbi_gene,True,11829,Aqp4,aquaporin 4,,Mus musculus,house mouse
42570776,title,Gene,Dopamine D2 receptor,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse
42570776,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse
42570776,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse
42570776,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse
42570776,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse
42570776,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse
42570776,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse
42570776,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse
42570776,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse
42570776,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse
42570776,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse
42570776,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse
42570776,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse
42570776,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse
42576265,title,Gene,aquaporin-1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human
42576265,abstract,Gene,aquaporin-1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human
42576265,abstract,Gene,aquaporin-1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human
42576265,abstract,Gene,aquaporin-1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human
42576265,abstract,Gene,aquaporin-1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human
42576265,abstract,Gene,aquaporin-4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
42576265,abstract,Gene,aquaporin-1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human
42576265,abstract,Gene,aquaporin-1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human
42576265,abstract,Gene,aquaporin-1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human
42576265,abstract,Gene,C-reactive protein,CRP,1401,ncbi_gene,True,1401,CRP,C-reactive protein,,Homo sapiens,human
42576265,abstract,Gene,aquaporin-1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human
42576265,abstract,Gene,aquaporin-4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
42576265,abstract,Gene,aquaporin-1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human
42576265,abstract,Gene,aquaporin-1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human
42601945,title,Gene,ADORA2A,ADORA2A,135,ncbi_gene,True,135,ADORA2A,adenosine A2a receptor,,Homo sapiens,human
42601945,abstract,Gene, receptor,ADORA2A,135,ncbi_gene,True,135,ADORA2A,adenosine A2a receptor,,Homo sapiens,human
42601945,abstract,Gene,ADORA2A,ADORA2A,135,ncbi_gene,True,135,ADORA2A,adenosine A2a receptor,,Homo sapiens,human
42601945,abstract,Gene,ADORA2A,ADORA2A,135,ncbi_gene,True,135,ADORA2A,adenosine A2a receptor,,Homo sapiens,human
42601945,abstract,Gene,ADORA2A,ADORA2A,135,ncbi_gene,True,135,ADORA2A,adenosine A2a receptor,,Homo sapiens,human
42601945,abstract,Gene,ADORA2A,ADORA2A,135,ncbi_gene,True,135,ADORA2A,adenosine A2a receptor,,Homo sapiens,human
42601945,abstract,Gene,ADORA2A,ADORA2A,135,ncbi_gene,True,135,ADORA2A,adenosine A2a receptor,,Homo sapiens,human
42601945,abstract,Gene,ADORA2A,ADORA2A,135,ncbi_gene,True,135,ADORA2A,adenosine A2a receptor,,Homo sapiens,human
42601945,abstract,Gene,ADORA2A,ADORA2A,135,ncbi_gene,True,135,ADORA2A,adenosine A2a receptor,,Homo sapiens,human
42601945,abstract,Gene,ADORA2A,ADORA2A,135,ncbi_gene,True,135,ADORA2A,adenosine A2a receptor,,Homo sapiens,human
42611393,abstract,Gene,thyroglobulin,TG,7038,ncbi_gene,True,7038,TG,thyroglobulin,,Homo sapiens,human
42611393,abstract,Gene,TG,TG,7038,ncbi_gene,True,7038,TG,thyroglobulin,,Homo sapiens,human
42611393,abstract,Gene,TG,TG,7038,ncbi_gene,True,7038,TG,thyroglobulin,,Homo sapiens,human
42611393,abstract,Gene,TG,TG,7038,ncbi_gene,True,7038,TG,thyroglobulin,,Homo sapiens,human
42611393,abstract,Gene,TG,TG,7038,ncbi_gene,True,7038,TG,thyroglobulin,,Homo sapiens,human
42611393,abstract,Gene,TG,TG,7038,ncbi_gene,True,7038,TG,thyroglobulin,,Homo sapiens,human
42611393,abstract,Gene,TG,TG,7038,ncbi_gene,True,7038,TG,thyroglobulin,,Homo sapiens,human
35535012,title,Gene,D1/D5,Dio1,13370,ncbi_gene,True,13370,Dio1,"deiodinase, iodothyronine, type I",,Mus musculus,house mouse
35535012,abstract,Gene,Kv1.3,Kcna3,16491,ncbi_gene,True,16491,Kcna3,"potassium voltage-gated channel, shaker-related subfamily, member 3",,Mus musculus,house mouse
35535012,abstract,Gene,ERK1/2,Mapk3,26417,ncbi_gene,True,26417,Mapk3,mitogen-activated protein kinase 3,,Mus musculus,house mouse
35535012,abstract,Gene,Kv1.3,Kcna3,16491,ncbi_gene,True,16491,Kcna3,"potassium voltage-gated channel, shaker-related subfamily, member 3",,Mus musculus,house mouse
35535012,abstract,Gene,ERK1/2,Mapk3,26417,ncbi_gene,True,26417,Mapk3,mitogen-activated protein kinase 3,,Mus musculus,house mouse
35597334,abstract,Gene,c-Fos,FOS,2353,ncbi_gene,True,2353,FOS,"Fos proto-oncogene, AP-1 transcription factor subunit",,Homo sapiens,human
35597334,abstract,Gene,c-Fos,FOS,2353,ncbi_gene,True,2353,FOS,"Fos proto-oncogene, AP-1 transcription factor subunit",,Homo sapiens,human
35597334,abstract,Gene,c-Fos,FOS,2353,ncbi_gene,True,2353,FOS,"Fos proto-oncogene, AP-1 transcription factor subunit",,Homo sapiens,human
35752429,title,Gene,Oxytocin,Oxt,18429,ncbi_gene,True,18429,Oxt,oxytocin,,Mus musculus,house mouse
35752429,abstract,Gene,Oxytocin,Oxt,18429,ncbi_gene,True,18429,Oxt,oxytocin,,Mus musculus,house mouse
35752429,abstract,Gene,AVP,Avp,11998,ncbi_gene,True,11998,Avp,arginine vasopressin,,Mus musculus,house mouse
35752429,abstract,Gene,AVP,Avp,11998,ncbi_gene,True,11998,Avp,arginine vasopressin,,Mus musculus,house mouse
35835234,abstract,Gene,GFAP,Gfap,14580,ncbi_gene,True,14580,Gfap,glial fibrillary acidic protein,,Mus musculus,house mouse
35835234,abstract,Gene,NeuN,Rbfox3,52897,ncbi_gene,True,52897,Rbfox3,"RNA binding protein, fox-1 homolog (C. elegans) 3",,Mus musculus,house mouse
35835234,abstract,Gene,TNFalpha,Tnf,21926,ncbi_gene,True,21926,Tnf,tumor necrosis factor,,Mus musculus,house mouse
35835234,abstract,Gene,IL-2,Il2,16183,ncbi_gene,True,16183,Il2,interleukin 2,,Mus musculus,house mouse
35957815,abstract,Gene,stx1,STX1A,6804,ncbi_gene,True,6804,STX1A,syntaxin 1A,,Homo sapiens,human
35957815,abstract,Gene,sab,SH3BP5,9467,ncbi_gene,True,9467,SH3BP5,SH3 domain binding protein 5,,Homo sapiens,human
36227397,title,Gene,ERK1/2,Mapk3,26417,ncbi_gene,True,26417,Mapk3,mitogen-activated protein kinase 3,,Mus musculus,house mouse
36227397,abstract,Gene,ERK1/2,Mapk3,26417,ncbi_gene,True,26417,Mapk3,mitogen-activated protein kinase 3,,Mus musculus,house mouse
36227397,abstract,Gene,ERK1/2,Mapk3,26417,ncbi_gene,True,26417,Mapk3,mitogen-activated protein kinase 3,,Mus musculus,house mouse
36549423,abstract,Gene,ENaC,Scnn1g,24768,ncbi_gene,True,24768,Scnn1g,sodium channel epithelial 1 subunit gamma,,Rattus norvegicus,Norway rat
36549423,abstract,Gene,Klk1,Klk1,24523,ncbi_gene,True,24523,Klk1,kallikrein 1,,Rattus norvegicus,Norway rat
36549423,abstract,Gene,ENaC,Scnn1g,24768,ncbi_gene,True,24768,Scnn1g,sodium channel epithelial 1 subunit gamma,,Rattus norvegicus,Norway rat
36717499,abstract,Gene,AQP9,AQP9,366,ncbi_gene,True,366,AQP9,aquaporin 9,,Homo sapiens,human
36878143,title,Gene,eNOS,NOS3,4846,ncbi_gene,True,4846,NOS3,nitric oxide synthase 3,,Homo sapiens,human
36878143,title,Gene,VEGFA,VEGFA,7422,ncbi_gene,True,7422,VEGFA,vascular endothelial growth factor A,,Homo sapiens,human
36878143,title,Gene,FLT-1,FLT1,2321,ncbi_gene,True,2321,FLT1,fms related receptor tyrosine kinase 1,,Homo sapiens,human
36878143,abstract,Gene,eNOS,NOS3,4846,ncbi_gene,True,4846,NOS3,nitric oxide synthase 3,,Homo sapiens,human
36878143,abstract,Gene,VEGFA,VEGFA,7422,ncbi_gene,True,7422,VEGFA,vascular endothelial growth factor A,,Homo sapiens,human
36878143,abstract,Gene,FLT-1,FLT1,2321,ncbi_gene,True,2321,FLT1,fms related receptor tyrosine kinase 1,,Homo sapiens,human
36878143,abstract,Gene,eNOS,NOS3,4846,ncbi_gene,True,4846,NOS3,nitric oxide synthase 3,,Homo sapiens,human
36878143,abstract,Gene,VEGFA,VEGFA,7422,ncbi_gene,True,7422,VEGFA,vascular endothelial growth factor A,,Homo sapiens,human
36878143,abstract,Gene,FLT-1,FLT1,2321,ncbi_gene,True,2321,FLT1,fms related receptor tyrosine kinase 1,,Homo sapiens,human
36878143,abstract,Gene,VEGFA,VEGFA,7422,ncbi_gene,True,7422,VEGFA,vascular endothelial growth factor A,,Homo sapiens,human
36878143,abstract,Gene,VEGFA,VEGFA,7422,ncbi_gene,True,7422,VEGFA,vascular endothelial growth factor A,,Homo sapiens,human
37683958,abstract,Gene,D2 receptor,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse
37683958,abstract,Gene,D2 receptor,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse
37852390,abstract,Gene,Cav1.2,CACNA1C,775,ncbi_gene,True,775,CACNA1C,calcium voltage-gated channel subunit alpha1 C,,Homo sapiens,human
37852390,abstract,Gene,Cav1.3,CACNA1D,776,ncbi_gene,True,776,CACNA1D,calcium voltage-gated channel subunit alpha1 D,,Homo sapiens,human
37852390,abstract,Gene,Cav1.2,CACNA1C,775,ncbi_gene,True,775,CACNA1C,calcium voltage-gated channel subunit alpha1 C,,Homo sapiens,human
37852390,abstract,Gene,Cav1.2,CACNA1C,775,ncbi_gene,True,775,CACNA1C,calcium voltage-gated channel subunit alpha1 C,,Homo sapiens,human
37852390,abstract,Gene,Cav1.2,CACNA1C,775,ncbi_gene,True,775,CACNA1C,calcium voltage-gated channel subunit alpha1 C,,Homo sapiens,human
37979924,abstract,Gene,Stx2,Stx2,25130,ncbi_gene,True,25130,Stx2,syntaxin 2,,Rattus norvegicus,Norway rat
37979924,abstract,Gene,Stx2,Stx2,25130,ncbi_gene,True,25130,Stx2,syntaxin 2,,Rattus norvegicus,Norway rat
37979924,abstract,Gene,Stx2,Stx2,25130,ncbi_gene,True,25130,Stx2,syntaxin 2,,Rattus norvegicus,Norway rat
37979924,abstract,Gene,Stx2,Stx2,25130,ncbi_gene,True,25130,Stx2,syntaxin 2,,Rattus norvegicus,Norway rat
37979924,abstract,Gene,Stx2,Stx2,25130,ncbi_gene,True,25130,Stx2,syntaxin 2,,Rattus norvegicus,Norway rat
37979924,abstract,Gene,Stx2,Stx2,25130,ncbi_gene,True,25130,Stx2,syntaxin 2,,Rattus norvegicus,Norway rat
37979924,abstract,Gene,Stx2,Stx2,25130,ncbi_gene,True,25130,Stx2,syntaxin 2,,Rattus norvegicus,Norway rat
37979924,abstract,Gene,Stx2,Stx2,25130,ncbi_gene,True,25130,Stx2,syntaxin 2,,Rattus norvegicus,Norway rat
37979924,abstract,Gene,Stx2,Stx2,25130,ncbi_gene,True,25130,Stx2,syntaxin 2,,Rattus norvegicus,Norway rat
37979924,abstract,Gene,Stx2,Stx2,25130,ncbi_gene,True,25130,Stx2,syntaxin 2,,Rattus norvegicus,Norway rat
37979924,abstract,Gene,Stx2,Stx2,25130,ncbi_gene,True,25130,Stx2,syntaxin 2,,Rattus norvegicus,Norway rat
37979924,abstract,Gene,Stx2,Stx2,25130,ncbi_gene,True,25130,Stx2,syntaxin 2,,Rattus norvegicus,Norway rat
38019897,abstract,Gene,CD4,CD4,920,ncbi_gene,True,920,CD4,CD4 molecule,,Homo sapiens,human
38019897,abstract,Gene,CD4,CD4,920,ncbi_gene,True,920,CD4,CD4 molecule,,Homo sapiens,human
38019897,abstract,Gene,P3H3,P3H3,10536,ncbi_gene,True,10536,P3H3,prolyl 3-hydroxylase 3,,Homo sapiens,human
38019897,abstract,Gene,NBL1,NBL1,4681,ncbi_gene,True,4681,NBL1,"NBL1, DAN family BMP antagonist",,Homo sapiens,human
38019897,abstract,Gene,KCNJ2,KCNJ2,3759,ncbi_gene,True,3759,KCNJ2,potassium inwardly rectifying channel subfamily J member 2,,Homo sapiens,human
38019897,abstract,Gene,GJB2,GJB2,2706,ncbi_gene,True,2706,GJB2,gap junction protein beta 2,,Homo sapiens,human
38019897,abstract,Gene,IL1A,IL1A,3552,ncbi_gene,True,3552,IL1A,interleukin 1 alpha,,Homo sapiens,human
38019897,abstract,Gene,CSF3,CSF3,1440,ncbi_gene,True,1440,CSF3,colony stimulating factor 3,,Homo sapiens,human
38019897,abstract,Gene,TNFAIP5,PTX3,5806,ncbi_gene,True,5806,PTX3,pentraxin 3,,Homo sapiens,human
38019897,abstract,Gene,TNFAIP6,TNFAIP6,7130,ncbi_gene,True,7130,TNFAIP6,TNF alpha induced protein 6,,Homo sapiens,human
38019897,abstract,Gene,TNFAIP9,STEAP4,79689,ncbi_gene,True,79689,STEAP4,STEAP4 metalloreductase,,Homo sapiens,human
38019897,abstract,Gene,CXCL3,CXCL3,2921,ncbi_gene,True,2921,CXCL3,C-X-C motif chemokine ligand 3,,Homo sapiens,human
38019897,abstract,Gene,CXCL10,CXCL10,3627,ncbi_gene,True,3627,CXCL10,C-X-C motif chemokine ligand 10,,Homo sapiens,human
38019897,abstract,Gene,TLR7,TLR7,51284,ncbi_gene,True,51284,TLR7,toll like receptor 7,,Homo sapiens,human
38019897,abstract,Gene,TLR4,TLR4,7099,ncbi_gene,True,7099,TLR4,toll like receptor 4,,Homo sapiens,human
38019897,abstract,Gene,IL-1,IL1A,3552,ncbi_gene,True,3552,IL1A,interleukin 1 alpha,,Homo sapiens,human
38019897,abstract,Gene,IL-10,IL10,3586,ncbi_gene,True,3586,IL10,interleukin 10,,Homo sapiens,human
38019897,abstract,Gene,P3H3,P3H3,10536,ncbi_gene,True,10536,P3H3,prolyl 3-hydroxylase 3,,Homo sapiens,human
38019897,abstract,Gene,IL-10,IL10,3586,ncbi_gene,True,3586,IL10,interleukin 10,,Homo sapiens,human
38019897,abstract,Gene,TNF-alpha,TNF,7124,ncbi_gene,True,7124,TNF,tumor necrosis factor,,Homo sapiens,human
38019897,abstract,Gene,IL-10,IL10,3586,ncbi_gene,True,3586,IL10,interleukin 10,,Homo sapiens,human
38086442,abstract,Gene,vimentin,Vim,81818,ncbi_gene,True,81818,Vim,vimentin,,Rattus norvegicus,Norway rat
38289455,title,Gene,G9a,ehmt2,569250,ncbi_gene,True,569250,ehmt2,euchromatic histone-lysine N-methyltransferase 2,,Danio rerio,zebrafish
38289455,abstract,Gene,histone,zgc:113984,573997,ncbi_gene,True,573997,zgc:113984,zgc:113984,,Danio rerio,zebrafish
38289455,abstract,Gene,histone,zgc:113984,573997,ncbi_gene,True,573997,zgc:113984,zgc:113984,,Danio rerio,zebrafish
38289455,abstract,Gene,G9a,ehmt2,569250,ncbi_gene,True,569250,ehmt2,euchromatic histone-lysine N-methyltransferase 2,,Danio rerio,zebrafish
38289455,abstract,Gene,G9a,ehmt2,569250,ncbi_gene,True,569250,ehmt2,euchromatic histone-lysine N-methyltransferase 2,,Danio rerio,zebrafish
38289455,abstract,Gene,HDAC-1,hdac1,192302,ncbi_gene,True,192302,hdac1,histone deacetylase 1,,Danio rerio,zebrafish
38289455,abstract,Gene,G9a,ehmt2,569250,ncbi_gene,True,569250,ehmt2,euchromatic histone-lysine N-methyltransferase 2,,Danio rerio,zebrafish
38289455,abstract,Gene,G9a,ehmt2,569250,ncbi_gene,True,569250,ehmt2,euchromatic histone-lysine N-methyltransferase 2,,Danio rerio,zebrafish
38788356,abstract,Gene,CD4,Cd4,24932,ncbi_gene,True,24932,Cd4,Cd4 molecule,,Rattus norvegicus,Norway rat
38788356,abstract,Gene,CD45,Ptprc,24699,ncbi_gene,True,24699,Ptprc,"protein tyrosine phosphatase, receptor type, C",,Rattus norvegicus,Norway rat
38788356,abstract,Gene,CD4,Cd4,24932,ncbi_gene,True,24932,Cd4,Cd4 molecule,,Rattus norvegicus,Norway rat
38788356,abstract,Gene,CD45,Ptprc,24699,ncbi_gene,True,24699,Ptprc,"protein tyrosine phosphatase, receptor type, C",,Rattus norvegicus,Norway rat
38956598,title,Gene,aquaporin-4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
38956598,title,Gene,CD11c,ITGAX,3687,ncbi_gene,True,3687,ITGAX,integrin subunit alpha X,,Homo sapiens,human
38956598,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
38956598,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
38956598,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
38956598,abstract,Gene,Rfx4,RFX4,5992,ncbi_gene,True,5992,RFX4,regulatory factor X4,,Homo sapiens,human
38956598,abstract,Gene,FoxJ1,FOXJ1,2302,ncbi_gene,True,2302,FOXJ1,forkhead box J1,,Homo sapiens,human
38956598,abstract,Gene,Spag16,SPAG16,79582,ncbi_gene,True,79582,SPAG16,sperm associated antigen 16,,Homo sapiens,human
38956598,abstract,Gene,Hydin,HYDIN,54768,ncbi_gene,True,54768,HYDIN,HYDIN axonemal central pair apparatus protein,,Homo sapiens,human
38956598,abstract,Gene,Cfap43,CFAP43,80217,ncbi_gene,True,80217,CFAP43,cilia and flagella associated protein 43,,Homo sapiens,human
38956598,abstract,Gene,Cfap69,CFAP69,79846,ncbi_gene,True,79846,CFAP69,cilia and flagella associated protein 69,,Homo sapiens,human
38956598,abstract,Gene,Ccdc170,CCDC170,80129,ncbi_gene,True,80129,CCDC170,coiled-coil domain containing 170,,Homo sapiens,human
38956598,abstract,Gene,Cdhr4,CDHR4,389118,ncbi_gene,True,389118,CDHR4,cadherin related family member 4,,Homo sapiens,human
38956598,abstract,Gene,Spp1,SPP1,6696,ncbi_gene,True,6696,SPP1,secreted phosphoprotein 1,,Homo sapiens,human
38956598,abstract,Gene,Gpnmb,GPNMB,10457,ncbi_gene,True,10457,GPNMB,glycoprotein nmb,,Homo sapiens,human
38956598,abstract,Gene,Itgax,ITGAX,3687,ncbi_gene,True,3687,ITGAX,integrin subunit alpha X,,Homo sapiens,human
38956598,abstract,Gene,Cd68,CD68,968,ncbi_gene,True,968,CD68,CD68 molecule,,Homo sapiens,human
38956598,abstract,Gene,Cd11c,ITGAX,3687,ncbi_gene,True,3687,ITGAX,integrin subunit alpha X,,Homo sapiens,human
38956598,abstract,Gene,vimentin,VIM,7431,ncbi_gene,True,7431,VIM,vimentin,,Homo sapiens,human
38956598,abstract,Gene,CD11c,ITGAX,3687,ncbi_gene,True,3687,ITGAX,integrin subunit alpha X,,Homo sapiens,human
38956598,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
39327159,title,Gene,TDP-43,TARDBP,23435,ncbi_gene,True,23435,TARDBP,TAR DNA binding protein,,Homo sapiens,human
39327159,abstract,Gene,TAR DNA-binding protein 43,TARDBP,23435,ncbi_gene,True,23435,TARDBP,TAR DNA binding protein,,Homo sapiens,human
39327159,abstract,Gene,TDP-43,TARDBP,23435,ncbi_gene,True,23435,TARDBP,TAR DNA binding protein,,Homo sapiens,human
39442808,abstract,Gene,Stx2a,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
39442808,abstract,Gene,Stx2a,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
39442808,abstract,Gene,Stx2a,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
39442808,abstract,Gene,Stx2a,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
39442808,abstract,Gene,Stx2a,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
39442808,abstract,Gene,Stx2a,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
39442808,abstract,Gene,aquaporin-1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human
39442808,abstract,Gene,AQP1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human
39442808,abstract,Gene,aquaporin-4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
39442808,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
39442808,abstract,Gene,Stx2a,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
39442808,abstract,Gene,Stx2a,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
39442808,abstract,Gene,AQP1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human
39442808,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
39442808,abstract,Gene,AQP1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human
39442808,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
39461007,title,Gene,AQP3,Aqp3,11828,ncbi_gene,True,11828,Aqp3,aquaporin 3,,Mus musculus,house mouse
39461007,abstract,Gene,AQP3,Aqp3,11828,ncbi_gene,True,11828,Aqp3,aquaporin 3,,Mus musculus,house mouse
39461007,abstract,Gene,AQP3,Aqp3,11828,ncbi_gene,True,11828,Aqp3,aquaporin 3,,Mus musculus,house mouse
39461007,abstract,Gene,caspase-3,Casp3,12367,ncbi_gene,True,12367,Casp3,caspase 3,,Mus musculus,house mouse
39461007,abstract,Gene,AQP3,Aqp3,11828,ncbi_gene,True,11828,Aqp3,aquaporin 3,,Mus musculus,house mouse
39461007,abstract,Gene,AQP3,Aqp3,11828,ncbi_gene,True,11828,Aqp3,aquaporin 3,,Mus musculus,house mouse
39485629,title,Gene,Osteopontin,SPP1,6696,ncbi_gene,True,6696,SPP1,secreted phosphoprotein 1,,Homo sapiens,human
39485629,title,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
39485629,title,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human
39485629,abstract,Gene,Aquaporin-4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
39485629,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
39485629,abstract,Gene,Transient Receptor Potential Vanilloid 4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human
39485629,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human
39485629,abstract,Gene,Osteopontin,SPP1,6696,ncbi_gene,True,6696,SPP1,secreted phosphoprotein 1,,Homo sapiens,human
39485629,abstract,Gene,OPN,SPP1,6696,ncbi_gene,True,6696,SPP1,secreted phosphoprotein 1,,Homo sapiens,human
39485629,abstract,Gene,OPN,SPP1,6696,ncbi_gene,True,6696,SPP1,secreted phosphoprotein 1,,Homo sapiens,human
