source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,minus_log10_p,GeneRatio,FoldEnrichment,BackgroundRatio,Specificity,ParentList
GO:CC,GO:0042383,sarcolemma,2.198475274724579e-06,True,"""The outer membrane of a muscle cell, consisting of the plasma membrane, a covering basement membrane (about 100 nm thick and sometimes common to more than one fiber), and the associated loose network of collagen fibers."" [ISBN:0198506732]",135,187,10,22155,0.053475935828877,0.074074074074074,query_1,['GO:0005886'],5.657878414334046,0.053475935828877004,8.77599524658348,0.006093432633716994,0.007407407407407408,['GO:0005886']
WP,WP:WP1984,Integrated breast cancer pathway,2.1987434536564207e-06,True,Integrated breast cancer pathway,153,169,15,8899,0.0887573964497041,0.0980392156862745,query_1,['WP:000000'],5.657825440562396,0.08875739644970414,5.162431836639981,0.01719294302730644,0.006535947712418301,['WP:000000']
GO:BP,GO:0010758,regulation of macrophage chemotaxis,2.1992355437122987e-06,True,"""Any process that modulates the rate, frequency or extent of macrophage chemotaxis. Macrophage chemotaxis is the movement of a macrophage in response to an external stimulus."" [GOC:BHF, GOC:dph, GOC:tb]",30,188,6,20972,0.0319148936170212,0.2,query_1,"['GO:0002688', 'GO:0048246', 'GO:1905521']",5.657728254106123,0.031914893617021274,22.310638297872337,0.0014304787335494946,0.03333333333333333,"['GO:0002688', 'GO:0048246', 'GO:1905521']"
KEGG,KEGG:05010,Alzheimer disease,2.3256343004792323e-06,True,Alzheimer disease,386,156,23,8716,0.1474358974358974,0.0595854922279792,query_1,['KEGG:00000'],5.633458575837301,0.14743589743589744,3.3291483990965856,0.044286369894446995,0.0025906735751295338,['KEGG:00000']
GO:BP,GO:0001101,response to acid chemical,2.379303330690008e-06,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by the chemical structure of the anion portion of a dissociated acid (rather than the acid acting as a proton donor). The acid chemical may be in gaseous, liquid or solid form."" [GOC:go_curators, GOC:rn]",129,188,10,20972,0.0531914893617021,0.0775193798449612,query_1,['GO:0042221'],5.623550187451068,0.05319148936170213,8.647534223981527,0.006151058554262827,0.007751937984496124,['GO:0042221']
GO:BP,GO:0002548,monocyte chemotaxis,2.3955408638934e-06,True,"""The movement of a monocyte in response to an external stimulus."" [GOC:add, PMID:11696603, PMID:15173832]",49,188,7,20972,0.0372340425531914,0.1428571428571428,query_1,"['GO:0030595', 'GO:0071674', 'GO:0097529']",5.620596416410075,0.03723404255319149,15.936170212765958,0.002336448598130841,0.02040816326530612,"['GO:0030595', 'GO:0071674', 'GO:0097529']"
WP,WP:WP1539,Angiogenesis,2.421381938538089e-06,True,Angiogenesis,24,169,7,8899,0.0414201183431952,0.2916666666666667,query_1,['WP:000000'],5.615936701381599,0.04142011834319527,15.358234714003945,0.0026969322395774807,0.041666666666666664,['WP:000000']
KEGG,KEGG:04010,MAPK signaling pathway,2.448041355878057e-06,True,MAPK signaling pathway,300,156,20,8716,0.1282051282051282,0.0666666666666666,query_1,['KEGG:00000'],5.611181249729938,0.1282051282051282,3.7247863247863244,0.03441945846718678,0.0033333333333333335,['KEGG:00000']
KEGG,KEGG:05210,Colorectal cancer,2.448287243448929e-06,True,Colorectal cancer,87,156,11,8716,0.0705128205128205,0.1264367816091954,query_1,['KEGG:00000'],5.611137630265631,0.07051282051282051,7.064249926318892,0.009981642955484166,0.011494252873563218,['KEGG:00000']
KEGG,KEGG:05215,Prostate cancer,2.448287243448929e-06,True,Prostate cancer,106,156,12,8716,0.0769230769230769,0.1132075471698113,query_1,['KEGG:00000'],5.611137630265631,0.07692307692307693,6.325108853410741,0.01216154199173933,0.009433962264150943,['KEGG:00000']
WP,WP:WP3863,T cell antigen receptor TCR pathway during Staphylococcus aureus infection,2.4589907898576425e-06,True,T cell antigen receptor TCR pathway during Staphylococcus aureus infection,62,169,10,8899,0.059171597633136,0.1612903225806451,query_1,['WP:000000'],5.609243097906868,0.05917159763313609,8.493033021569001,0.006967074952241825,0.016129032258064516,['WP:000000']
GO:CC,GO:0098982,GABA-ergic synapse,2.5403483600411117e-06,True,"""A synapse that uses GABA as a neurotransmitter. These synapses are typically inhibitory."" [GOC:dos]",105,187,9,22155,0.0481283422459893,0.0857142857142857,query_1,['GO:0045202'],5.595106724139992,0.0481283422459893,10.155080213903743,0.004739336492890996,0.009523809523809525,['GO:0045202']
GO:BP,GO:0001936,regulation of endothelial cell proliferation,2.5492170957922006e-06,True,"""Any process that modulates the frequency, rate, or extent of endothelial cell proliferation."" [GOC:add]",130,188,10,20972,0.0531914893617021,0.0769230769230769,query_1,"['GO:0001935', 'GO:0050678']",5.593593177677139,0.05319148936170213,8.581014729950901,0.006198741178714476,0.007692307692307693,"['GO:0001935', 'GO:0050678']"
GO:BP,GO:0006979,response to oxidative stress,2.6048587157998546e-06,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals."" [GOC:jl, PMID:12115731]",374,188,16,20972,0.0851063829787234,0.0427807486631016,query_1,['GO:0006950'],5.5842158273020726,0.0851063829787234,4.772329047673228,0.01783330154491703,0.00267379679144385,['GO:0006950']
GO:BP,GO:0007596,blood coagulation,2.633082228059036e-06,True,"""The sequential process in which the multiple coagulation factors of the blood interact, ultimately resulting in the formation of an insoluble fibrin clot; it may be divided into three stages: stage 1, the formation of intrinsic and extrinsic prothrombin converting principle; stage 2, the formation of thrombin; stage 3, the formation of stable fibrin polymers."" [PMID:30700128]",241,188,13,20972,0.0691489361702127,0.0539419087136929,query_1,"['GO:0007599', 'GO:0042060', 'GO:0050817']",5.57953557817662,0.06914893617021277,6.017392072040257,0.011491512492847607,0.004149377593360996,"['GO:0007599', 'GO:0042060', 'GO:0050817']"
GO:BP,GO:0097194,execution phase of apoptosis,2.6876286015580166e-06,True,"""A stage of the apoptotic process that starts with the controlled breakdown of the cell through the action of effector caspases or other effector molecules (e.g. cathepsins, calpains etc.). Key steps of the execution phase are rounding-up of the cell, retraction of pseudopodes, reduction of cellular volume (pyknosis), chromatin condensation, nuclear fragmentation (karyorrhexis), plasma membrane blebbing and fragmentation of the cell into apoptotic bodies. When the execution phase is completed, the cell has died."" [GOC:mtg_apoptosis, PMID:21760595]",73,188,8,20972,0.0425531914893617,0.1095890410958904,query_1,"['GO:0006915', 'GO:0009987']",5.570630745825818,0.0425531914893617,12.225007286505392,0.003480831584970437,0.0136986301369863,"['GO:0006915', 'GO:0009987']"
GO:BP,GO:0031099,regeneration,2.7184929914962825e-06,True,"""The regrowth of a lost or destroyed body part, such as an organ or tissue. This process may occur via renewal, repair, and/or growth alone (i.e. increase in size or mass)."" [GOC:mah, GOC:pr]",165,188,11,20972,0.0585106382978723,0.0666666666666666,query_1,['GO:0048856'],5.565671782308551,0.05851063829787234,7.436879432624113,0.00786763303452222,0.006060606060606061,['GO:0048856']
WP,WP:WP3932,Focal adhesion PI3K Akt mTOR signaling,2.719428405516194e-06,True,Focal adhesion PI3K Akt mTOR signaling,302,169,21,8899,0.1242603550295858,0.0695364238410596,query_1,['WP:000000'],5.56552237038385,0.1242603550295858,3.661565892080411,0.03393639734801663,0.0033112582781456954,['WP:000000']
GO:BP,GO:0061900,glial cell activation,2.7281073716340926e-06,True,"""A change in morphology and behavior of a glial cell resulting from exposure to a cytokine, chemokine, cellular ligand, or soluble factor."" [GOC:aruk, GOC:bc, PMID:18723082]",50,188,7,20972,0.0372340425531914,0.14,query_1,"['GO:0001775', 'GO:0150076']",5.564138540910519,0.03723404255319149,15.617446808510637,0.002384131222582491,0.02,"['GO:0001775', 'GO:0150076']"
GO:BP,GO:0010332,response to gamma radiation,2.7281073716340926e-06,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a gamma radiation stimulus. Gamma radiation is a form of electromagnetic radiation (EMR) or light emission of a specific frequency produced from sub-atomic particle interaction, such as electron-positron annihilation and radioactive decay. Gamma rays are generally characterized as EMR having the highest frequency and energy, and also the shortest wavelength, within the electromagnetic radiation spectrum."" [GOC:tair_curators]",50,188,7,20972,0.0372340425531914,0.14,query_1,['GO:0010212'],5.564138540910519,0.03723404255319149,15.617446808510637,0.002384131222582491,0.02,['GO:0010212']
GO:BP,GO:0022602,ovulation cycle process,2.7281073716340926e-06,True,"""A process involved in the sexual cycle seen in females, often with physiologic changes in the endometrium that recur at regular intervals during the reproductive years."" [GOC:isa_complete]",50,188,7,20972,0.0372340425531914,0.14,query_1,"['GO:0022414', 'GO:0042698', 'GO:0048511']",5.564138540910519,0.03723404255319149,15.617446808510637,0.002384131222582491,0.02,"['GO:0022414', 'GO:0042698', 'GO:0048511']"
WP,WP:WP4329,miRNA role in immune response in sepsis,2.7763752989478127e-06,True,miRNA role in immune response in sepsis,63,169,10,8899,0.059171597633136,0.1587301587301587,query_1,['WP:000000'],5.556521828114363,0.05917159763313609,8.358222973607589,0.007079447128890887,0.015873015873015872,['WP:000000']
GO:BP,GO:0016032,viral process,2.8658955360135545e-06,True,"""A multi-organism process in which a virus is a participant. The other participant is the host. Includes infection of a host cell, replication of the viral genome, and assembly of progeny virus particles. In some cases the viral genetic material may integrate into the host genome and only subsequently, under particular circumstances, 'complete' its life cycle."" [GOC:bf, GOC:jl, GOC:mah]",377,188,16,20972,0.0851063829787234,0.0424403183023872,query_1,['GO:0008150'],5.542739644001379,0.0851063829787234,4.734352954455669,0.017976349418271982,0.002652519893899204,['GO:0008150']
GO:BP,GO:0007631,feeding behavior,2.873285218315024e-06,True,"""Behavior associated with the intake of food."" [GOC:mah]",101,188,9,20972,0.0478723404255319,0.0891089108910891,query_1,['GO:0007610'],5.541621261375892,0.047872340425531915,9.940383400042133,0.004815945069616631,0.009900990099009901,['GO:0007610']
GO:BP,GO:0042113,B cell activation,2.9301614593409587e-06,True,"""The change in morphology and behavior of a mature or immature B cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:mgi_curators, ISBN:0781735149]",286,188,14,20972,0.0744680851063829,0.0489510489510489,query_1,['GO:0046649'],5.533108448257196,0.07446808510638298,5.460645737241482,0.013637230593171849,0.0034965034965034965,['GO:0046649']
WP,WP:WP5477,Molecular pathway for oxidative stress,3.024438548799349e-06,True,Molecular pathway for oxidative stress,49,169,9,8899,0.0532544378698224,0.1836734693877551,query_1,['WP:000000'],5.5193552351567865,0.05325443786982249,9.671658012317353,0.005506236655804023,0.02040816326530612,['WP:000000']
GO:CC,GO:0045211,postsynaptic membrane,3.07548213351209e-06,True,"""A specialized area of membrane facing the presynaptic membrane on the tip of the nerve ending and separated from it by a minute cleft (the synaptic cleft). Neurotransmitters cross the synaptic cleft and transmit the signal to the postsynaptic membrane."" [ISBN:0198506732]",304,187,14,22155,0.0748663101604278,0.0460526315789473,query_1,"['GO:0097060', 'GO:0098794']",5.512086791592485,0.0748663101604278,5.456128623698283,0.01372150756037012,0.003289473684210526,"['GO:0097060', 'GO:0098794']"
GO:CC,GO:0008021,synaptic vesicle,3.1132763546843267e-06,True,"""A secretory organelle, typically 50 nm in diameter, of presynaptic nerve terminals; accumulates in high concentrations of neurotransmitters and secretes these into the synaptic cleft by fusion with the 'active zone' of the presynaptic plasma membrane."" [PMID:10099709, PMID:12563290]",217,187,12,22155,0.0641711229946524,0.0552995391705069,query_1,"['GO:0070382', 'GO:0098793']",5.506782326799835,0.06417112299465241,6.551664654131448,0.009794628751974723,0.004608294930875576,"['GO:0070382', 'GO:0098793']"
GO:BP,GO:0032963,collagen metabolic process,3.1169795731562783e-06,True,"""The chemical reactions and pathways involving collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals. Collagen is highly enriched in glycine (some regions are 33% glycine) and proline, occurring predominantly as 3-hydroxyproline (about 20%)."" [GOC:mah, ISBN:0198506732]",102,188,9,20972,0.0478723404255319,0.088235294117647,query_1,['GO:0008152'],5.506266043823442,0.047872340425531915,9.842928660826033,0.004863627694068282,0.00980392156862745,['GO:0008152']
WP,WP:WP4970,Galanin receptor pathway,3.1422686603446173e-06,True,Galanin receptor pathway,16,169,6,8899,0.0355029585798816,0.375,query_1,['WP:000000'],5.502756686031524,0.03550295857988166,19.746301775147927,0.0017979548263849872,0.0625,['WP:000000']
GO:BP,GO:0050867,positive regulation of cell activation,3.1656238235507323e-06,True,"""Any process that activates or increases the frequency, rate or extent of activation."" [GOC:ai]",380,188,16,20972,0.0851063829787234,0.0421052631578947,query_1,"['GO:0001775', 'GO:0048522', 'GO:0050865', 'GO:0051240']",5.499540694357618,0.0851063829787234,4.696976483762598,0.01811939729162693,0.002631578947368421,"['GO:0001775', 'GO:0048522', 'GO:0050865', 'GO:0051240']"
GO:BP,GO:0060562,epithelial tube morphogenesis,3.1749467360779656e-06,True,"""The process in which the anatomical structures of a tube are generated and organized from an epithelium. Epithelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system."" [GOC:dph]",333,188,15,20972,0.0797872340425532,0.045045045045045,query_1,"['GO:0002009', 'GO:0035239']",5.49826355617404,0.0797872340425532,5.024918535556834,0.01587831394239939,0.003003003003003003,"['GO:0002009', 'GO:0035239']"
GO:BP,GO:0050817,coagulation,3.265038053173198e-06,True,"""The process in which a fluid solution, or part of it, changes into a solid or semisolid mass."" [ISBN:0198506732]",246,188,13,20972,0.0691489361702127,0.0528455284552845,query_1,['GO:0032501'],5.486111752769663,0.06914893617021277,5.8950873551288705,0.011729925615105856,0.0040650406504065045,['GO:0032501']
WP,WP:WP4539,Synaptic signaling associated with autism spectrum disorder,3.4531870296165478e-06,True,Synaptic signaling associated with autism spectrum disorder,50,169,9,8899,0.0532544378698224,0.18,query_1,['WP:000000'],5.461779898994675,0.05325443786982249,9.478224852071007,0.0056186088324530845,0.02,['WP:000000']
WP,WP:WP5373,Osteoarthritic chondrocyte hypertrophy,3.4531870296165478e-06,True,Osteoarthritic chondrocyte hypertrophy,50,169,9,8899,0.0532544378698224,0.18,query_1,['WP:000000'],5.461779898994675,0.05325443786982249,9.478224852071007,0.0056186088324530845,0.02,['WP:000000']
KEGG,KEGG:05134,Legionellosis,3.5030567059521768e-06,True,Legionellosis,56,156,9,8716,0.0576923076923076,0.1607142857142857,query_1,['KEGG:00000'],5.4555528324559885,0.057692307692307696,8.979395604395606,0.006424965580541533,0.017857142857142856,['KEGG:00000']
KEGG,KEGG:05169,Epstein-Barr virus infection,3.5030567059521768e-06,True,Epstein-Barr virus infection,201,156,16,8716,0.1025641025641025,0.0796019900497512,query_1,['KEGG:00000'],5.4555528324559885,0.10256410256410256,4.447506059446358,0.023061037173015143,0.004975124378109453,['KEGG:00000']
KEGG,KEGG:05168,Herpes simplex virus 1 infection,3.5108745949098223e-06,True,Herpes simplex virus 1 infection,177,156,15,8716,0.0961538461538461,0.0847457627118644,query_1,['KEGG:00000'],5.454584682842063,0.09615384615384616,4.734897870491091,0.020307480495640202,0.005649717514124294,['KEGG:00000']
GO:MF,GO:0005516,calmodulin binding,3.53633674045395e-06,True,"""Binding to calmodulin, a calcium-binding protein with many roles, both in the calcium-bound and calcium-free states."" [GOC:krc]",208,186,13,20208,0.0698924731182795,0.0625,query_1,['GO:0005515'],5.451446386883556,0.06989247311827956,6.79032258064516,0.010292953285827395,0.004807692307692308,['GO:0005515']
GO:BP,GO:0010212,response to ionizing radiation,3.5372263212850108e-06,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a ionizing radiation stimulus. Ionizing radiation is radiation with sufficient energy to remove electrons from atoms and may arise from spontaneous decay of unstable isotopes, resulting in alpha and beta particles and gamma rays. Ionizing radiation also includes X-rays."" [PMID:12509526]",135,188,10,20972,0.0531914893617021,0.074074074074074,query_1,['GO:0009314'],5.451337151963389,0.05319148936170213,8.263199369582349,0.0064371543009727255,0.007407407407407408,['GO:0009314']
GO:BP,GO:0002762,negative regulation of myeloid leukocyte differentiation,3.5466229110591083e-06,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of myeloid leukocyte differentiation."" [GOC:add]",52,188,7,20972,0.0372340425531914,0.1346153846153846,query_1,"['GO:0002573', 'GO:0002761', 'GO:0045638', 'GO:1902106']",5.450184984731348,0.03723404255319149,15.016775777414075,0.0024794964714857904,0.019230769230769232,"['GO:0002573', 'GO:0002761', 'GO:0045638', 'GO:1902106']"
GO:BP,GO:0007599,hemostasis,3.5577393523849628e-06,True,"""The stopping of bleeding (loss of body fluid) or the arrest of the circulation to an organ or part."" [ISBN:0198506732]",248,188,13,20972,0.0691489361702127,0.0524193548387096,query_1,['GO:0050878'],5.448825872431798,0.06914893617021277,5.84754632807138,0.011825290864009155,0.004032258064516129,['GO:0050878']
GO:BP,GO:0051222,positive regulation of protein transport,3.5577393523849628e-06,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of a protein into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",248,188,13,20972,0.0691489361702127,0.0524193548387096,query_1,"['GO:0015031', 'GO:0051050', 'GO:0051223', 'GO:1903829', 'GO:1904951']",5.448825872431798,0.06914893617021277,5.84754632807138,0.011825290864009155,0.004032258064516129,"['GO:0015031', 'GO:0051050', 'GO:0051223', 'GO:1903829', 'GO:1904951']"
KEGG,KEGG:04728,Dopaminergic synapse,3.574177144053216e-06,True,Dopaminergic synapse,132,156,13,8716,0.0833333333333333,0.0984848484848484,query_1,['KEGG:00000'],5.446823926710535,0.08333333333333333,5.502525252525253,0.015144561725562184,0.007575757575757576,['KEGG:00000']
KEGG,KEGG:05140,Leishmaniasis,3.574177144053216e-06,True,Leishmaniasis,73,156,10,8716,0.0641025641025641,0.136986301369863,query_1,['KEGG:00000'],5.446823926710535,0.0641025641025641,7.6536705303828585,0.008375401560348784,0.0136986301369863,['KEGG:00000']
GO:BP,GO:0006109,regulation of carbohydrate metabolic process,3.580158106230773e-06,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving carbohydrates."" [GOC:go_curators]",170,188,11,20972,0.0585106382978723,0.0647058823529411,query_1,"['GO:0005975', 'GO:0080090']",5.44609779370602,0.05851063829787234,7.218147684605757,0.00810604615678047,0.0058823529411764705,"['GO:0005975', 'GO:0080090']"
GO:BP,GO:0008104,intracellular protein localization,3.654115937933609e-06,True,"""Any process in which a protein is transported to, or maintained in, a specific location."" [GOC:ai]",2401,188,46,20972,0.2446808510638297,0.0191586838817159,query_1,['GO:0033036'],5.437217677452548,0.24468085106382978,2.1372123317412073,0.11448598130841121,0.00041649312786339027,['GO:0033036']
GO:MF,GO:0019899,enzyme binding,3.6543077089702063e-06,True,"""Binding to an enzyme, a protein with catalytic activity."" [GOC:jl]",2060,186,44,20208,0.2365591397849462,0.0213592233009708,query_1,['GO:0005515'],5.437194885915816,0.23655913978494625,2.320576260569997,0.10193982581155978,0.0004854368932038835,['GO:0005515']
GO:BP,GO:0035270,endocrine system development,3.751978543508613e-06,True,"""Progression of the endocrine system over time, from its formation to a mature structure. The endocrine system is a system of hormones and ductless glands, where the glands release hormones directly into the blood, lymph or other intercellular fluid, and the hormones circulate within the body to affect distant organs. The major glands that make up the human endocrine system are the hypothalamus, pituitary, thyroid, parathryoids, adrenals, pineal body, and the reproductive glands which include the ovaries and testes."" [GOC:bf, Wikipedia:Development_of_the_endocrine_system]",136,188,10,20972,0.0531914893617021,0.0735294117647058,query_1,['GO:0048731'],5.425739653891709,0.05319148936170213,8.202440550688362,0.006484836925424375,0.007352941176470588,['GO:0048731']
GO:BP,GO:0031077,post-embryonic camera-type eye development,3.7780007700926914e-06,True,"""The process occurring during the post-embryonic phase whose specific outcome is the progression of the camera-type eye over time, from its formation to the mature structure."" [GOC:mah, GOC:mtg_sensu]",8,188,4,20972,0.0212765957446808,0.5,query_1,"['GO:0009791', 'GO:0043010']",5.422737957889312,0.02127659574468085,55.77659574468085,0.00038146099561319857,0.125,"['GO:0009791', 'GO:0043010']"
GO:BP,GO:0030073,insulin secretion,3.79927603935336e-06,True,"""The regulated release of proinsulin from secretory granules accompanied by cleavage of proinsulin to form mature insulin. In vertebrates, insulin is secreted from B granules in the B cells of the vertebrate pancreas and from insulin-producing cells in insects."" [GOC:mah, ISBN:0198506732]",209,188,12,20972,0.0638297872340425,0.0574162679425837,query_1,"['GO:0009306', 'GO:0030072']",5.4202991512958265,0.06382978723404255,6.404967932403542,0.009965668510394812,0.004784688995215311,"['GO:0009306', 'GO:0030072']"
WP,WP:WP5284,Cell interactions in pancreatic cancer microenvironment,3.890945791563953e-06,True,Cell interactions in pancreatic cancer microenvironment,26,169,7,8899,0.0414201183431952,0.2692307692307692,query_1,['WP:000000'],5.409944819720195,0.04142011834319527,14.176832043695951,0.002921676592875604,0.038461538461538464,['WP:000000']
GO:BP,GO:0042116,macrophage activation,3.9130409985590175e-06,True,"""A change in morphology and behavior of a macrophage resulting from exposure to a cytokine, chemokine, cellular ligand, or soluble factor."" [GOC:mgi_curators, ISBN:0781735149, PMID:14506301]",105,188,9,20972,0.0478723404255319,0.0857142857142857,query_1,['GO:0002274'],5.407485601791456,0.047872340425531915,9.561702127659574,0.005006675567423231,0.009523809523809525,['GO:0002274']
GO:BP,GO:0045913,positive regulation of carbohydrate metabolic process,3.937035189796943e-06,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving carbohydrate."" [GOC:go_curators]",77,188,8,20972,0.0425531914893617,0.1038961038961039,query_1,"['GO:0005975', 'GO:0006109', 'GO:0009893']",5.404830703404759,0.0425531914893617,11.589941972920697,0.003671562082777036,0.012987012987012988,"['GO:0005975', 'GO:0006109', 'GO:0009893']"
GO:MF,GO:0042056,chemoattractant activity,3.943431569897848e-06,True,"""Providing the environmental signal that initiates the directed movement of a motile cell or organism towards a higher concentration of that signal."" [GOC:go_curators, ISBN:0198506732]",41,186,7,20208,0.0376344086021505,0.1707317073170731,query_1,['GO:0048018'],5.404125691055431,0.03763440860215054,18.54917387883556,0.002028899445764054,0.024390243902439025,['GO:0048018']
GO:BP,GO:0044409,symbiont entry into host,3.984191346589742e-06,True,"""Entry of a symbiont into the body, tissues, or cells of a host organism as part of the symbiont life cycle. The host is defined as the larger of the organisms involved in a symbiotic interaction."" [GOC:vw]",137,188,10,20972,0.0531914893617021,0.072992700729927,query_1,['GO:0051701'],5.39965981212271,0.05319148936170213,8.14256872185122,0.0065325195498760254,0.0072992700729927005,['GO:0051701']
GO:BP,GO:0050805,negative regulation of synaptic transmission,3.984421530096299e-06,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of synaptic transmission, the process of communication from a neuron to a target (neuron, muscle, or secretory cell) across a synapse."" [GOC:ai]",53,188,7,20972,0.0372340425531914,0.1320754716981132,query_1,"['GO:0007268', 'GO:0010648', 'GO:0023057', 'GO:0050804']",5.399634721826996,0.03723404255319149,14.733440385387395,0.0025271790959374403,0.018867924528301886,"['GO:0007268', 'GO:0010648', 'GO:0023057', 'GO:0050804']"
KEGG,KEGG:05160,Hepatitis C,3.990149192587323e-06,True,Hepatitis C,156,156,14,8716,0.0897435897435897,0.0897435897435897,query_1,['KEGG:00000'],5.399010865640049,0.08974358974358974,5.014135437212361,0.017898118402937126,0.00641025641025641,['KEGG:00000']
WP,WP:WP3591,Sleep regulation,4.196978588690284e-06,True,Sleep regulation,38,169,8,8899,0.0473372781065088,0.2105263157894736,query_1,['WP:000000'],5.377063246379975,0.047337278106508875,11.085643101837434,0.004270142712664344,0.02631578947368421,['WP:000000']
WP,WP:WP2036,TNF related weak inducer of apoptosis TWEAK signaling,4.196978588690284e-06,True,TNF related weak inducer of apoptosis TWEAK signaling,38,169,8,8899,0.0473372781065088,0.2105263157894736,query_1,['WP:000000'],5.377063246379975,0.047337278106508875,11.085643101837434,0.004270142712664344,0.02631578947368421,['WP:000000']
WP,WP:WP2447,Amyotrophic lateral sclerosis ALS ,4.196978588690284e-06,True,Amyotrophic lateral sclerosis ALS ,38,169,8,8899,0.0473372781065088,0.2105263157894736,query_1,['WP:000000'],5.377063246379975,0.047337278106508875,11.085643101837434,0.004270142712664344,0.02631578947368421,['WP:000000']
GO:BP,GO:0030168,platelet activation,4.248834671996099e-06,True,"""A series of progressive, overlapping events triggered by exposure of the platelets to subendothelial tissue. These events include shape change, adhesiveness, aggregation, and release reactions. When carried through to completion, these events lead to the formation of a stable hemostatic plug."" [PMID:27403440]",138,188,10,20972,0.0531914893617021,0.072463768115942,query_1,"['GO:0001775', 'GO:0007596']",5.371730167577635,0.05319148936170213,8.083564600678384,0.006580202174327675,0.007246376811594203,"['GO:0001775', 'GO:0007596']"
GO:BP,GO:0098586,cellular response to virus,4.325948086153329e-06,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a virus."" [GOC:dos]",78,188,8,20972,0.0425531914893617,0.1025641025641025,query_1,['GO:0009615'],5.363918696647373,0.0425531914893617,11.441352973267866,0.003719244707228686,0.01282051282051282,['GO:0009615']
GO:MF,GO:0035240,dopamine binding,4.48381512720545e-06,True,"""Binding to dopamine, a catecholamine neurotransmitter formed by aromatic-L-amino-acid decarboxylase from 3,4-dihydroxy-L-phenylalanine."" [ISBN:0198506732]",6,186,4,20208,0.021505376344086,0.6666666666666666,query_1,"['GO:0043169', 'GO:1901338']",5.348352302163084,0.021505376344086023,72.43010752688173,0.0002969121140142518,0.16666666666666666,"['GO:0043169', 'GO:1901338']"
WP,WP:WP4806,EGFR tyrosine kinase inhibitor resistance,4.489403722573656e-06,True,EGFR tyrosine kinase inhibitor resistance,84,169,11,8899,0.0650887573964497,0.1309523809523809,query_1,['WP:000000'],5.347811337658719,0.0650887573964497,6.895533953226261,0.009439262838521182,0.011904761904761904,['WP:000000']
GO:BP,GO:0022612,gland morphogenesis,4.5538159205729175e-06,True,"""The process in which the anatomical structures of a gland are generated and organized."" [GOC:isa_complete]",107,188,9,20972,0.0478723404255319,0.0841121495327102,query_1,"['GO:0009887', 'GO:0048732']",5.341624528902079,0.047872340425531915,9.382978723404255,0.00510204081632653,0.009345794392523364,"['GO:0009887', 'GO:0048732']"
GO:BP,GO:0046688,response to copper ion,4.574578995046269e-06,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a copper ion stimulus."" [GOC:ai]",34,188,6,20972,0.0319148936170212,0.1764705882352941,query_1,['GO:0010038'],5.339648868491854,0.031914893617021274,19.685857321652065,0.0016212092313560938,0.029411764705882353,['GO:0010038']
GO:BP,GO:0050866,negative regulation of cell activation,4.586153559299884e-06,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell activation."" [GOC:ai]",213,188,12,20972,0.0638297872340425,0.056338028169014,query_1,"['GO:0001775', 'GO:0048523', 'GO:0050865', 'GO:0051241']",5.3385514077744025,0.06382978723404255,6.284686844471081,0.010156399008201412,0.004694835680751174,"['GO:0001775', 'GO:0048523', 'GO:0050865', 'GO:0051241']"
KEGG,KEGG:04621,NOD-like receptor signaling pathway,4.612558270103539e-06,True,NOD-like receptor signaling pathway,182,156,15,8716,0.0961538461538461,0.0824175824175824,query_1,['KEGG:00000'],5.33605813438853,0.09615384615384616,4.604818258664412,0.020881138136759982,0.005494505494505495,['KEGG:00000']
